@relation mainnew-weka.filters.unsupervised.attribute.Remove-R1_clustered

@attribute Instance_number numeric
@attribute 769.948669 numeric
@attribute 2982.984131 numeric
@attribute Cluster {cluster0,cluster1}

@data
5242,2073.558838,5544.286133,cluster0
5243,2041.742676,5660.57373,cluster0
5244,2041.742676,5674.320312,cluster0
5245,2150.341553,5997.17627,cluster0
5246,1916.599487,5772.402832,cluster0
5247,1914.902588,5728.562988,cluster0
5248,2033.258423,5478.154297,cluster0
5249,2020.531982,5985.287598,cluster0
5250,2278.030029,6010.179688,cluster0
5251,2024.774048,5464.407715,cluster0
5252,2292.029053,6011.294434,cluster0
5253,1913.205811,5693.639648,cluster0
5254,2280.575195,5990.117188,cluster0
5255,1833.877686,5774.632324,cluster0
5256,1913.205811,5687.694824,cluster0
5257,2019.259277,5455.491211,cluster0
5258,1995.92749,5984.172852,cluster0
5259,1829.211426,5778.71875,cluster0
5260,1913.205811,5681.750488,cluster0
5261,1775.336182,5955.56543,cluster0
5262,2278.030029,5974.141602,cluster0
5263,1913.205811,5673.577148,cluster0
5264,1995.079102,5495.244629,cluster0
5265,1815.21228,5778.71875,cluster0
5266,2145.675049,6102.689941,cluster0
5267,1815.21228,5756.427246,cluster0
5268,1988.291748,5481.869629,cluster0
5269,2000.169678,6017.981934,cluster0
5270,1998.472778,5726.705078,cluster0
5271,2283.968994,6062.193359,cluster0
5272,1996.776001,5417.966797,cluster0
5273,2003.13916,5720.760742,cluster0
5274,1993.806519,5410.536621,cluster0
5275,2292.029053,6071.853027,cluster0
5276,2264.455078,5932.530762,cluster0
5277,1988.715942,5399.019043,cluster0
5278,1928.053223,5986.030762,cluster0
5279,1983.201172,5386.015625,cluster0
5280,1961.990356,5422.053711,cluster0
5281,1698.977661,5990.860352,cluster0
5282,1729.521118,5884.232422,cluster0
5283,1955.627197,5410.536621,cluster0
5284,1898.358276,5994.204102,cluster0
5285,2113.859131,5413.137207,cluster0
5286,2255.546631,5886.461426,cluster0
5287,1987.867432,5358.522949,cluster0
5288,1721.885254,5872.715332,cluster0
5289,2052.772217,6121.637695,cluster0
5290,1994.230713,5339.575195,cluster0
5291,2141.857178,5398.275879,cluster0
5292,1999.321289,5326.200195,cluster0
5293,1858.906372,6007.950684,cluster0
5294,2001.442383,5319.141113,cluster0
5295,1700.674561,5840.763672,cluster0
5296,1964.535645,5337.717285,cluster0
5297,1789.759521,5848.565918,cluster0
5298,1964.535645,5326.200195,cluster0
5299,1656.556274,5898.350586,cluster0
5300,1746.913818,6066.651855,cluster0
5301,2015.017212,5275.672363,cluster0
5302,1813.515503,6033.95752,cluster0
5303,2194.884033,5370.783203,cluster0
5304,1670.555298,5794.694824,cluster0
5305,2170.703857,5462.550293,cluster0
5306,2207.186279,5365.953125,cluster0
5307,2020.956177,5260.811523,cluster0
5308,1666.737427,5788.378418,cluster0
5309,1588.682007,6039.530273,cluster0
5310,1668.434204,5778.347656,cluster0
5311,1764.306641,5805.097168,cluster0
5312,2028.592041,5243.349609,cluster0
5313,2228.821045,5357.779785,cluster0
5314,1624.740112,5844.850586,cluster0
5315,2035.379517,5229.974609,cluster0
5316,2214.822021,5329.543945,cluster0
5317,1592.924072,5926.586426,cluster0
5318,1617.952759,5832.961914,cluster0
5319,2003.987671,5228.117188,cluster0
5320,1638.315063,5837.048828,cluster0
5321,1549.230103,6061.450195,cluster0
5322,2010.35083,5218.45752,cluster0
5323,1631.527588,5827.017578,cluster0
5324,1732.490601,5766.830078,cluster0
5325,1613.286377,5954.450684,cluster0
5326,1658.677246,6127.582031,cluster0
5327,2295.422607,5348.120117,cluster0
5328,1514.444458,6082.999023,cluster0
5329,2239.850586,5267.870605,cluster0
5330,1556.44165,5866.770508,cluster0
5331,2133.797119,5292.762695,cluster0
5332,2241.547607,5242.978027,cluster0
5333,212.531281,7905.334961,cluster0
5334,0,7901.991211,cluster0
5335,25.028635,7852.207031,cluster0
5336,716.497681,7891.217285,cluster0
5337,4.666356,7364.393066,cluster0
5338,1243.795898,7872.640625,cluster0
5339,55.996265,7023.332031,cluster0
5340,83.570183,6752.117676,cluster0
5341,1620.073853,7856.293457,cluster0
5342,295.677246,6620.226074,cluster0
5343,726.678833,6933.793945,cluster0
5344,125.143173,6336.008301,cluster0
5345,769.948669,6925.620605,cluster0
5346,467.908203,6510.253906,cluster0
5347,2053.620605,7842.175781,cluster0
5348,242.650497,6340.466797,cluster0
5349,582.870239,6447.094727,cluster0
5350,653.289795,6412.542969,cluster0
5351,723.285095,6377.990723,cluster0
5352,2334.026123,7831.401367,cluster0
5353,1139.439209,6880.294434,cluster0
5354,829.762878,6336.008301,cluster0
5355,2507.954102,7822.484863,cluster0
5356,2641.581543,7793.877441,cluster0
5357,2447.715576,7676.103516,cluster0
5358,1472.023071,6838.312012,cluster0
5359,1116.955811,6247.956543,cluster0
5360,1157.68042,6501.708984,cluster0
5361,1173.800537,6493.535645,cluster0
5362,770.372864,5936.246094,cluster0
5363,1124.16748,6518.056152,cluster0
5364,2798.540771,7742.234863,cluster0
5365,1188.648071,6229.008789,cluster0
5366,2375.175049,7501.486328,cluster0
5367,2623.764404,7587.308594,cluster0
5368,2026.470947,7025.561035,cluster0
5369,859.03363,5869.742676,cluster0
5370,1983.625366,7039.307617,cluster0
5371,1303.610107,6194.457031,cluster0
5372,2110.465332,6997.696777,cluster0
5373,897.212891,5803.239746,cluster0
5374,1724.006226,6804.131348,cluster0
5375,2750.604492,7515.232422,cluster0
5376,1883.086548,7076.459961,cluster0
5377,903.576111,6584.187988,cluster0
5378,928.180542,5740.080078,cluster0
5379,1776.608887,6796.329102,cluster0
5380,1415.178345,6144.300781,cluster0
5381,2804.479736,7489.225586,cluster0
5382,967.632446,5742.30957,cluster0
5383,1477.113647,6471.986816,cluster0
5384,2321.724121,7278.570312,cluster0
5385,975.692505,5741.937988,cluster0
5386,1495.354858,6470.500977,cluster0
5387,2106.647461,6854.65918,cluster0
5388,2116.404297,6850.572266,cluster0
5389,951.936523,5671.719238,cluster0
5390,1001.56958,5740.080078,cluster0
5391,1788.062622,7099.494629,cluster0
5392,2311.967041,7238.816895,cluster0
5393,973.571472,5706.643066,cluster0
5394,1012.174927,5733.021484,cluster0
5395,983.328369,5676.549316,cluster0
5396,1465.659912,6240.154785,cluster0
5397,999.024292,5657.973145,cluster0
5398,1041.021484,5698.469238,cluster0
5399,1576.379761,6464.927734,cluster0
5400,1021.083435,5803.98291,cluster0
5401,2295.846924,7176.029297,cluster0
5402,730.920959,6632.486328,cluster0
5403,1061.807983,5667.26123,cluster0
5404,2001.442383,6895.898438,cluster0
5405,957.451294,5572.521973,cluster0
5406,1421.541626,6263.188965,cluster0
5407,1043.566772,5657.973145,cluster0
5408,1502.142334,6612.052246,cluster0
5409,2510.499268,7243.275391,cluster0
5410,1071.564941,5803.98291,cluster0
5411,1083.867188,5634.195312,cluster0
5412,2224.154785,6746.916504,cluster0
5413,1090.654541,5624.164062,cluster0
5414,1284.94458,5983.80127,cluster0
5415,1355.364136,6288.824707,cluster0
5416,1262.885498,5956.308594,cluster0
5417,1262.461304,5935.131348,cluster0
5418,2039.621582,6716.07959,cluster0
5419,1143.681274,5652.399902,cluster0
5420,1065.20166,5563.977051,cluster0
5421,2048.954346,6706.04834,cluster0
5422,1060.959595,5546.886719,cluster0
5423,1137.74231,5552.831055,cluster0
5424,1147.499268,5681.007812,cluster0
5425,1868.66333,6936.766113,cluster0
5426,1289.610962,6308.886719,cluster0
5427,1631.103394,6589.760742,cluster0
5428,1375.72644,5964.481934,cluster0
5429,957.451294,5424.282715,cluster0
5430,1768.124512,6445.97998,cluster0
5431,2268.697266,6981.720703,cluster0
5432,1266.279175,5865.284668,cluster0
5433,2255.122314,6892.554688,cluster0
5434,1412.208862,6010.922852,cluster0
5435,1214.10083,5540.570801,cluster0
5436,1329.062866,5841.506836,cluster0
5437,1747.762329,6986.922363,cluster0
5438,463.241852,6744.687012,cluster0
5439,1346.879883,5879.402344,cluster0
5440,1148.771851,6342.695801,cluster0
5441,1085.988159,5977.11377,cluster0
5442,2208.45874,6643.631836,cluster0
5443,1244.220093,5730.42041,cluster0
5444,1924.659546,6430.747559,cluster0
5445,1322.275513,5523.108887,cluster0
5446,422.093079,6768.836426,cluster0
5447,995.630615,5346.633789,cluster0
5448,1380.392822,5750.854492,cluster0
5449,1399.482422,5754.569824,cluster0
5450,1185.678589,5732.649902,cluster0
5451,2993.679199,5065.760254,cluster0
5452,2905.442627,5053.871094,cluster0
5453,2884.65625,5049.041504,cluster0
5454,2866.415039,5044.95459,cluster0
5455,2877.868652,5159.384766,cluster0
5456,2751.028809,4995.541504,cluster0
5457,2809.570312,5146.75293,cluster0
5458,2699.69873,5092.510254,cluster0
5459,2692.911377,5104.770508,cluster0
5460,2803.631348,5120.374512,cluster0
5461,2562.253418,5057.214844,cluster0
5462,3078.946289,5036.409668,cluster0
5463,3001.739258,4997.399414,cluster0
5464,2992.830811,4989.597168,cluster0
5465,3810.291504,6769.208008,cluster0
5466,3824.290527,6745.801758,cluster0
5467,3783.141846,6815.648926,cluster0
5468,3772.536377,6831.624512,cluster0
5469,3739.871826,6736.885254,cluster0
5470,3909.133301,6777.75293,cluster0
5471,3697.450439,6719.794922,cluster0
5472,3902.345947,6761.777344,cluster0
5473,3831.92627,6857.259766,cluster0
5474,3680.481934,6713.107422,cluster0
5475,3924.829346,6813.419434,cluster0
5476,3840.834961,6839.42627,cluster0
5477,3918.890137,6732.055176,cluster0
5478,3653.332275,6762.89209,cluster0
5479,3738.599365,6641.774414,cluster0
5480,3897.255371,6863.204102,cluster0
5481,3940.949463,6684.128418,cluster0
5482,3868.833008,6706.04834,cluster0
5483,3884.104736,6886.610352,cluster0
5484,3945.615723,6656.26416,cluster0
5485,3841.259033,6698.618164,cluster0
5486,3836.592773,6706.04834,cluster0
5487,3831.92627,6696.01709,cluster0
5488,3834.47168,6710.135254,cluster0
5489,3693.208252,6606.10791,cluster0
5490,3681.754639,6606.10791,cluster0
5491,3961.311768,6626.541992,cluster0
5492,3672.845947,6610.194824,cluster0
5493,3931.616699,6626.541992,cluster0
5494,3620.667725,6639.916992,cluster0
5495,3999.915039,6556.694824,cluster0
5496,3859.076172,6616.510742,cluster0
5497,4013.48999,6520.656738,cluster0
5498,3809.443115,6594.59082,cluster0
5499,3779.32373,6590.503906,cluster0
5500,3820.04834,6559.666992,cluster0
5501,3758.961426,6584.55957,cluster0
5502,3817.078857,6543.691406,cluster0
5503,3754.295166,6581.958496,cluster0
5504,3814.533691,6527.344238,cluster0
5505,3752.174072,6566.726074,cluster0
5506,3738.599365,6572.67041,cluster0
5507,3803.928223,6485.733398,cluster0
5508,3755.567871,6491.306152,cluster0
5509,3860.348633,6474.587402,cluster0
5510,3736.053955,6495.764648,cluster0
5511,3735.205566,6457.497559,cluster0
5512,3851.016113,6422.57373,cluster0
5513,3918.466064,6474.587402,cluster0
5514,3711.025391,6425.174805,cluster0
5515,3920.587158,6532.545898,cluster0
5516,3805.200928,6370.560059,cluster0
5517,3647.393311,6448.952148,cluster0
5518,3999.915039,6471.243652,cluster0
5519,3666.48291,6365.358887,cluster0
5520,3602.002197,6577.500488,cluster0
5521,3610.910889,6469.014648,cluster0
5522,3999.915039,6420.344727,cluster0
5523,3855.682373,6312.230469,cluster0
5524,3655.029053,6311.116211,cluster0
5525,3980.825439,6415.88623,cluster0
5526,3648.241699,6301.084961,cluster0
5527,4010.520508,6399.167969,cluster0
5528,3563.398926,6530.687988,cluster0
5529,4010.520508,6379.848633,cluster0
5530,4005.854248,6374.275391,cluster0
5531,3558.732422,6502.82373,cluster0
5532,3999.915039,6366.473633,cluster0
5533,4015.186768,6364.615723,cluster0
5534,3935.010498,6415.88623,cluster0
5535,3921.435547,6424.060059,cluster0
5536,2568.616699,6922.276855,cluster0
5537,2544.436523,6875.092773,cluster0
5538,2502.863525,6889.210938,cluster0
5539,2490.561279,6902.95752,cluster0
5540,2613.15918,6845.370605,cluster0
5541,2644.975098,6825.308594,cluster0
5542,2656.428955,6801.530762,cluster0
5543,2459.169434,6792.242676,cluster0
5544,2406.142578,6072.596191,cluster0
5545,2529.164795,5847.451172,cluster0
5546,2539.77002,5901.322754,cluster0
5547,2517.286621,5903.551758,cluster0
5548,2484.197998,5908.010254,cluster0
5549,2495.227539,5960.766602,cluster0
5550,2389.174072,5919.898926,cluster0
5551,2381.114014,5869.742676,cluster0
5552,2394.688721,5973.027344,cluster0
5553,2330.632568,5877.544922,cluster0
5554,2330.632568,5893.520508,cluster0
5555,3500.61499,5568.435059,cluster0
5556,3479.828613,5454.376465,cluster0
5557,3190.514648,7004.012695,cluster0
5558,3134.942627,7006.241699,cluster0
5559,3134.518311,6986.550781,cluster0
5560,3138.760498,6924.134277,cluster0
5561,3144.699463,6911.502441,cluster0
5562,3147.668945,6905.186523,cluster0
5563,3154.456299,6895.526855,cluster0
5564,2639.036133,6935.651855,cluster0
5565,842.489319,5893.520508,cluster0
5566,622.746338,6767.72168,cluster0
5567,629.533813,6765.121094,cluster0
5568,970.60199,6705.305176,cluster0
5569,3151.486816,6324.491211,cluster0
5570,3171.849121,6310.373047,cluster0
5571,3179.060791,6353.470215,cluster0
5572,3160.81958,6294.769043,cluster0
5573,3156.15332,6280.650879,cluster0
5574,3209.179932,6284.737793,cluster0
5575,3153.60791,6263.560547,cluster0
5576,3151.486816,6249.071289,cluster0
5577,3137.912109,6387.278809,cluster0
5578,3230.814941,6311.858887,cluster0
5579,3148.093262,6230.123535,cluster0
5580,3239.723389,6321.519043,cluster0
5581,3110.338135,6271.734375,cluster0
5582,3218.088379,6321.519043,cluster0
5583,3224.45166,6329.320801,cluster0
5584,3274.933105,6240.154785,cluster0
5585,3076.400879,6283.623047,cluster0
5586,3139.18457,6182.196289,cluster0
5587,3201.119873,6224.178711,cluster0
5588,3293.174316,6238.296875,cluster0
5589,3219.361084,6215.262207,cluster0
5590,3134.093994,6155.075195,cluster0
5591,3221.482178,6202.258789,cluster0
5592,3324.990479,6247.956543,cluster0
5593,3237.602295,6206.345703,cluster0
5594,3350.019043,6256.130371,cluster0
5595,3126.458252,6112.721191,cluster0
5596,3224.45166,6156.561035,cluster0
5597,3070.461914,6184.054199,cluster0
5598,3232.936035,6150.616699,cluster0
5599,3386.501465,6257.987793,cluster0
5600,3120.094971,6076.311523,cluster0
5601,3253.722412,6162.876953,cluster0
5602,3228.693848,6122.752441,cluster0
5603,3226.572754,6102.689941,cluster0
5604,3038.645996,6143.929199,cluster0
5605,3251.601318,6120.522949,cluster0
5606,3031.434326,6221.949707,cluster0
5607,3124.337158,6021.325684,cluster0
5608,3004.284668,6248.699707,cluster0
5609,3082.76416,6003.120605,cluster0
5610,2986.043457,6163.991699,cluster0
5611,3212.997803,6004.235352,cluster0
5612,3213.846436,5992.34668,cluster0
5613,3262.630859,5992.34668,cluster0
5614,3218.512695,5940.333008,cluster0
5615,3268.994141,5988.631348,cluster0
5616,3224.45166,5876.801758,cluster0
5617,3736.902344,5656.486816,cluster0
5618,3729.266602,5651.657227,cluster0
5619,3766.597412,5658.344238,cluster0
5620,3702.965332,5663.174316,cluster0
5621,3789.080811,5662.431152,cluster0
5622,3680.906006,5690.295898,cluster0
5623,4307.894531,6866.17627,cluster0
5624,4369.830078,6802.273926,cluster0
5625,4388.071289,6764.37793,cluster0
5626,4404.191406,6730.569336,cluster0
5627,4472.914062,6646.23291,cluster0
5628,4507.275391,6603.135742,cluster0
5629,4532.303711,6573.413574,cluster0
5630,4548,6553.351074,cluster0
5631,4557.33252,6537.375488,cluster0
5632,4568.786133,6509.51123,cluster0
5633,4570.907227,6485.733398,cluster0
5634,4566.241211,6457.869141,cluster0
5635,4554.787109,6435.206055,cluster0
5636,4209.052734,5978.97168,cluster0
5637,4150.086914,5984.544434,cluster0
5638,4133.54248,5913.211426,cluster0
5639,3742.841309,6283.994629,cluster0
5640,3391.167969,5427.626465,cluster0
5641,3445.042969,5503.046387,cluster0
5642,3021.253174,7165.254883,cluster0
5643,3016.58667,7121.414551,cluster0
5644,3084.885254,7094.665039,cluster0
5645,3096.339111,7124.758301,cluster0
5646,3103.126465,7166.369629,cluster0
5647,2871.929688,7178.629883,cluster0
5648,3110.338135,7199.435059,cluster0
5649,3114.156006,7259.994141,cluster0
5650,3105.247559,7280.056641,cluster0
5651,3105.247559,7301.976562,cluster0
5652,1382.513916,7125.501465,cluster0
5653,901.455078,7241.789062,cluster0
5654,632.079102,7339.128906,cluster0
5655,438.213196,7342.472656,cluster0
5656,4078.394775,6008.322266,cluster0
5657,4062.274658,6012.40918,cluster0
5658,4099.181152,5991.603516,cluster0
5659,4026.640625,6018.353516,cluster0
5660,3976.15918,6020.210938,cluster0
5661,3937.555664,6038.044434,cluster0
5662,4047.00293,6116.064941,cluster0
5663,3995.248779,6132.783691,cluster0
5664,3458.193604,5991.231934,cluster0
5665,1437.661743,6054.02002,cluster0
5666,1494.082153,6046.217773,cluster0
5667,3539.218506,6272.848633,cluster0
5668,907.394043,6440.407227,cluster0
5669,903.576111,6396.566895,cluster0
5670,4167.47998,6665.180664,cluster0
5671,4219.658203,6643.260742,cluster0
5672,3022.525879,5840.020996,cluster0
5673,3292.325928,5595.185059,cluster0
5674,3289.356445,5626.764648,cluster0
5675,3483.646484,6521.399902,cluster0
5676,3472.616943,6528.830566,cluster0
5677,3467.526367,6457.497559,cluster0
5678,3409.40918,6571.927246,cluster0
5679,3410.681641,6576.01416,cluster0
5680,3390.319336,6589.38916,cluster0
5681,3451.830566,6356.070801,cluster0
5682,3441.225098,6673.725586,cluster0
5683,3316.082031,6704.5625,cluster0
5684,3294.022705,6758.433594,cluster0
5685,3281.720703,6782.583008,cluster0
5686,3784.414307,6218.234375,cluster0
5687,3694.905273,6111.606445,cluster0
5688,3720.782227,6098.974609,cluster0
5689,3709.328369,6089.686523,cluster0
5690,3697.874756,6065.908691,cluster0
5691,3673.270264,6014.266602,cluster0
5692,3657.150146,6014.266602,cluster0
5693,3846.773926,6035.814941,cluster0
5694,3611.759277,6049.933105,cluster0
5695,3602.426514,6064.05127,cluster0
5696,3894.709961,6106.033691,cluster0
5697,3579.943115,6097.859863,cluster0
5698,3674.967041,5498.588379,cluster0
5699,3109.489746,5952.964844,cluster0
5700,2343.358887,5805.840332,cluster0
5701,2329.78418,5805.840332,cluster0
5702,2336.571533,5819.958496,cluster0
5703,2352.69165,5819.958496,cluster0
5704,3653.332275,5840.763672,cluster0
5705,3651.211182,5830.361328,cluster0
5706,3648.665771,5821.072754,cluster0
5707,2755.270752,5828.131836,cluster0
5708,2722.182129,5823.302246,cluster0
5709,2703.940918,5823.302246,cluster0
5710,2901.200439,6560.781738,cluster0
5711,2874.475098,6578.243652,cluster0
5712,2850.718994,6594.59082,cluster0
5713,1249.310669,7312.007812,cluster0
5714,3718.237061,5735.62207,cluster0
5715,3724.176025,5725.962402,cluster0
5716,3693.208252,5777.976074,cluster0
5717,3645.696289,5556.174805,cluster0
5718,3656.72583,5555.803223,cluster0
5719,3660.968018,5555.803223,cluster0
5720,5556.356934,380.442871,cluster1
5721,5507.996582,341.432617,cluster1
5722,5630.169922,423.168365,cluster1
5723,5477.028809,314.311188,cluster1
5724,5591.142578,577.351746,cluster1
5725,5562.720215,708.128967,cluster1
5726,5391.761719,673.577026,cluster1
5727,5378.611328,682.865234,cluster1
5728,5371.82373,680.264526,cluster1
5729,5367.581543,679.149963,cluster1
5730,5932.210449,605.216248,cluster1
5731,5560.599121,939.218323,cluster1
5732,6248.674316,649.427856,cluster1
5733,6306.367676,646.455627,cluster1
5734,6338.60791,561.37616,cluster1
5735,6439.146484,548.744263,cluster1
5736,6185.890625,900.57959,cluster1
5737,6540.109375,617.848145,cluster1
5738,6274.55127,895.006714,cluster1
5739,6115.895508,819.586853,cluster1
5740,6425.995605,967.825806,cluster1
5741,5944.512695,808.06958,cluster1
